0.9570747057608053,1.0,0.9862282053564156
0.989168607830832,1.0,0.9887605422722129
0.9891686885659119,1.0,0.9887605475449236
0.9891664594556933,1.0,0.9887612451838219
0.9962624247179319,0.9898552648399349,1.0
0.9570738306736715,1.0,0.9862281363194847
0.996254717027437,0.9898624606694734,1.0
0.9570741215281484,1.0,0.9862281592580707
0.9570738306456811,1.0,0.9862281363254348
0.9570738305923169,1.0,0.9862281363021792
0.9962624247172372,0.989855264835852,1.0
0.9570738305923645,1.0,0.9862281363020962
0.9572238665619492,1.0,0.9862410054070803
0.9570738305920882,1.0,0.9862281363020609
0.9962624247172372,0.9898552648358524,1.0
0.9891686729009523,1.0,0.9887605460191232
0.9570738315846222,1.0,0.9862281367498094
0.9570738305876364,1.0,0.9862281362982633
0.9962624247172069,0.989855264835881,1.0
0.9570738305981081,1.0,0.9862281363025606
0.9570738305920715,1.0,0.9862281363020595
0.9891686892703203,1.0,0.9887605481359273
0.9570739427972974,1.0,0.9862281451794875
0.9570767083413841,1.0,0.9862285326753869
0.9891686882302734,1.0,0.9887605472216561
0.9570739646184322,1.0,0.9862282014620065
0.989167932760598,1.0,0.988760487574633
0.9570741174647859,1.0,0.9862282735752964
0.95707383059207,1.0,0.9862281363020593
0.9962619509474784,0.9898557107134338,1.0
0.9570738306583623,1.0,0.9862281363342936
0.9891686885205558,1.0,0.9887605472055088
0.9962624247988455,0.9898552652954443,1.0
0.9891686549296411,1.0,0.9887605445563703
0.9962624654108517,0.9898554917584662,1.0
0.9891686885210493,1.0,0.9887605472054879
0.9570738305921296,1.0,0.9862281363020883
0.996262424712963,0.9898552648398466,1.0
0.9891686882201486,1.0,0.988760547199324
0.95707383059207,1.0,0.9862281363020593
0.9962618976052995,0.9898557569445808,1.0
0.957073831948674,1.0,0.9862281369430923
0.9891676374482044,1.0,0.9887604646779966
0.9570738305995705,1.0,0.9862281363057065
0.9891685413538719,1.0,0.9887605362403066
0.95707383059215,1.0,0.9862281363020934
0.989168688520656,1.0,0.9887605472053611
0.9570738306081165,1.0,0.9862281363050451
0.9962624282750977,0.9898552837569174,1.0
0.9570738306991531,1.0,0.9862281363540926
0.9891686894283254,1.0,0.9887605508933329
0.9570738317437558,1.0,0.9862281363929434
0.9962622831562811,0.9898556673852354,1.0
0.996269632121951,0.9898981920547902,1.0
0.925364240114066,1.0,0.9595151324806337
0.9570741038622964,1.0,0.9862281578815144
0.9570738317535964,1.0,0.9862281368662132
0.9891686885209832,1.0,0.9887605472054827
0.9962624247435459,0.989855264974462,1.0
0.9570738306262954,1.0,0.9862281363185157
0.9570739086597683,1.0,0.9862281712768718
0.9570740226570451,1.0,0.9862281514608703
0.957073831568367,1.0,0.9862281363791111
0.9962624247162138,0.9898552648368116,1.0
0.9891686879798985,1.0,0.9887605473379157
0.9962624247172372,0.989855264835852,1.0
0.9570738305922091,1.0,0.9862281363018761
0.9891039294181209,1.0,0.9887554621957426
0.9891686885938332,1.0,0.9887605472971309
0.9891686886305691,1.0,0.9887605473769526
0.9570738959556796,1.0,0.9862281680854957
0.9570738324666472,1.0,0.9862281369763217
0.9570738375934233,1.0,0.9862281382541178
0.9962624247172343,0.9898552648358561,1.0
0.9570738307090225,1.0,0.9862281363112874
0.9962624247172372,0.989855264835852,1.0
0.9891686885210516,1.0,0.9887605472054896
0.9570738305921634,1.0,0.9862281363020666
0.9891393304258521,1.0,0.9887582307359606
0.9891686877315139,1.0,0.9887605471497182
0.9570743817196751,1.0,0.9862281797882019
0.9570738306096559,1.0,0.9862281363104819
0.9570738305922063,1.0,0.9862281363020714
0.9962624247170682,0.9898552648360104,1.0
0.9570740527156063,1.0,0.9862282435605184
0.957073831011186,1.0,0.9862281363351759
0.9570738308197172,1.0,0.986228136320025
0.9885480757070438,1.0,0.9887115844211061
0.9891686749080738,1.0,0.98876054736395
0.9890300914285727,1.0,0.9887496632502882
0.9891686885206848,1.0,0.9887605472054588
0.9962624165953723,0.9898552729434013,1.0
0.9570738306057026,1.0,0.98622813630688
0.9570738812823514,1.0,0.9862281403018548
0.9570893210211737,1.0,0.9862356686069981
0.9570738306683468,1.0,0.9862281363391494
0.9891686876945032,1.0,0.9887605537742234
0.9570738325601806,1.0,0.9862281372353779
0.9962624247167653,0.9898552649032814,1.0
0.9570738316987614,1.0,0.9862281363893816
0.9570738312108048,1.0,0.98622813635088
0.9891686884832258,1.0,0.9887605472095354
0.9891612836121381,1.0,0.9887599632467249
0.9962624247172586,0.9898552648360044,1.0
0.9962624249181258,0.9898552665334004,1.0
0.9962624247171245,0.9898552648360391,1.0
0.9570738305923915,1.0,0.9862281363020847
0.9891686885204066,1.0,0.9887605472054369
0.996262411932511,0.989855276772444,1.0
0.9891686513472265,1.0,0.9887605471305281
0.9570738305920938,1.0,0.9862281363020486
0.989168688496404,1.0,0.9887605472035564
0.9891686885210158,1.0,0.988760547205485
0.9891686885455167,1.0,0.988760547237255
0.9570738305920702,1.0,0.9862281363020595
0.9570738305920812,1.0,0.9862281363020602
0.9664122343481356,1.0,0.9737597154060254
0.922747902031374,1.0,0.9581626734022939
